Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P1,C3,P2,F2,49.99999999999999
P1,C3,P2,G2,49.99999999999999
P1,C3,P2,H2,49.99999999999999
P1,C3,P2,A3,49.99999999999999
P1,C3,P2,B3,49.99999999999999
P1,C3,P2,C3,49.99999999999999
P1,C3,P2,D3,49.99999999999999
P1,C3,P2,E3,49.99999999999999
P1,C3,P2,F3,49.99999999999999
P1,C3,P2,G3,49.99999999999999
P1,C3,P2,H3,49.99999999999999
P1,C3,P2,A4,49.99999999999999
P1,C3,P2,B4,49.99999999999999
P1,C3,P2,C4,49.99999999999999
P1,C3,P2,D4,49.99999999999999
P1,C3,P2,E4,49.99999999999999
P1,C3,P2,F4,49.99999999999999
P1,C3,P2,G4,49.99999999999999
P1,C3,P2,H4,49.99999999999999
P1,C3,P2,A5,49.99999999999999
P1,C3,P2,B5,49.99999999999999
P1,C3,P2,C5,49.99999999999999
P1,C3,P2,D5,49.99999999999999
P1,C3,P2,E5,49.99999999999999
P1,C3,P2,F5,49.99999999999999
P1,C3,P2,G5,49.99999999999999
P1,C3,P2,H5,49.99999999999999
P1,C3,P2,A6,49.99999999999999
P1,C3,P2,B6,49.99999999999999
P1,C3,P2,C6,49.99999999999999
P1,C3,P2,D6,49.99999999999999
P1,C3,P2,E6,49.99999999999999
P1,C3,P2,F6,49.99999999999999
P1,C3,P2,G6,49.99999999999999
P1,C3,P2,H6,49.99999999999999
P1,D3,P2,A1,50.0
P1,D3,P2,B1,50.0
P1,D3,P2,C1,50.0
P1,D3,P2,D1,50.0
P1,D3,P2,E1,50.0
P1,D3,P2,F1,50.0
P1,D3,P2,G1,50.0
P1,D3,P2,H1,50.0
P1,D3,P2,A2,50.0
P1,D3,P2,B2,50.0
P1,D3,P2,C2,50.0
P1,D3,P2,D2,50.0
P1,D3,P2,E2,50.0
P1,D3,P2,F2,50.0
P1,D3,P2,G2,50.0
P1,D3,P2,H2,50.0
P1,D3,P2,A3,50.0
P1,D3,P2,B3,50.0
P1,D3,P2,C3,50.0
P1,D3,P2,D3,50.0
P1,D3,P2,E3,50.0
P1,D3,P2,F3,50.0
P1,D3,P2,G3,50.0
P1,D3,P2,H3,50.0
P1,D3,P2,A4,50.0
P1,D3,P2,B4,50.0
P1,D3,P2,C4,50.0
P1,D3,P2,D4,50.0
P1,D3,P2,E4,50.0
P1,D3,P2,F4,50.0
P1,D3,P2,G4,50.0
P1,D3,P2,H4,50.0
P1,D3,P2,A5,50.0
P1,D3,P2,B5,50.0
P1,D3,P2,C5,50.0
P1,D3,P2,D5,50.0
P1,D3,P2,E5,50.0
P1,D3,P2,F5,50.0
P1,D3,P2,G5,50.0
P1,D3,P2,H5,50.0
P1,D3,P2,A6,50.0
P1,D3,P2,B6,50.0
P1,D3,P2,C6,50.0
P1,D3,P2,D6,50.0
P1,D3,P2,E6,50.0
P1,D3,P2,F6,50.0
P1,D3,P2,G6,50.0
P1,D3,P2,H6,50.0
P1,A4,P2,A1,49.99999999999999
P1,A4,P2,B1,49.99999999999999
P1,A4,P2,C1,49.99999999999999
P1,A4,P2,D1,49.99999999999999
P1,A4,P2,E1,49.99999999999999
P1,A4,P2,F1,49.99999999999999
P1,A4,P2,G1,49.99999999999999
P1,A4,P2,H1,49.99999999999999
P1,A4,P2,A2,49.99999999999999
P1,A4,P2,B2,49.99999999999999
P1,A4,P2,C2,49.99999999999999
P1,A4,P2,D2,49.99999999999999
P1,A4,P2,E2,49.99999999999999
P1,A4,P2,F2,49.99999999999999
P1,A4,P2,G2,49.99999999999999
P1,A4,P2,H2,49.99999999999999
P1,A4,P2,A3,49.99999999999999
P1,A4,P2,B3,49.99999999999999
P1,A4,P2,C3,49.99999999999999
P1,A4,P2,D3,49.99999999999999
P1,A4,P2,E3,49.99999999999999
P1,A4,P2,F3,49.99999999999999
P1,A4,P2,G3,49.99999999999999
P1,A4,P2,H3,49.99999999999999
P1,A4,P2,A4,49.99999999999999
P1,A4,P2,B4,49.99999999999999
P1,A4,P2,C4,49.99999999999999
P1,A4,P2,D4,49.99999999999999
P1,A4,P2,E4,49.99999999999999
P1,A4,P2,F4,49.99999999999999
P1,A4,P2,G4,49.99999999999999
P1,A4,P2,H4,49.99999999999999
P1,A4,P2,A5,49.99999999999999
P1,A4,P2,B5,49.99999999999999
P1,A4,P2,C5,49.99999999999999
P1,A4,P2,D5,49.99999999999999
P1,A4,P2,E5,49.99999999999999
P1,A4,P2,F5,49.99999999999999
P1,A4,P2,G5,49.99999999999999
P1,A4,P2,H5,49.99999999999999
P1,A4,P2,A6,49.99999999999999
P1,A4,P2,B6,49.99999999999999
P1,A4,P2,C6,49.99999999999999
P1,A4,P2,D6,49.99999999999999
P1,A4,P2,E6,49.99999999999999
P1,A4,P2,F6,49.99999999999999
P1,A4,P2,G6,49.99999999999999
P1,A4,P2,H6,49.99999999999999
P1,B4,P2,A1,50.0
P1,B4,P2,B1,50.0
P1,B4,P2,C1,50.0
P1,B4,P2,D1,50.0
P1,B4,P2,E1,50.0
P1,B4,P2,F1,50.0
P1,B4,P2,G1,50.0
P1,B4,P2,H1,50.0
P1,B4,P2,A2,50.0
P1,B4,P2,B2,50.0
P1,B4,P2,C2,50.0
P1,B4,P2,D2,50.0
P1,B4,P2,E2,50.0
P1,B4,P2,F2,50.0
P1,B4,P2,G2,50.0
P1,B4,P2,H2,50.0
P1,B4,P2,A3,50.0
P1,B4,P2,B3,50.0
P1,B4,P2,C3,50.0
P1,B4,P2,D3,50.0
P1,B4,P2,E3,50.0
P1,B4,P2,F3,50.0
P1,B4,P2,G3,50.0
P1,B4,P2,H3,50.0
P1,B4,P2,A4,50.0
P1,B4,P2,B4,50.0
P1,B4,P2,C4,50.0
P1,B4,P2,D4,50.0
P1,B4,P2,E4,50.0
P1,B4,P2,F4,50.0
P1,B4,P2,G4,50.0
P1,B4,P2,H4,50.0
P1,B4,P2,A5,50.0
P1,B4,P2,B5,50.0
P1,B4,P2,C5,50.0
P1,B4,P2,D5,50.0
P1,B4,P2,E5,50.0
P1,B4,P2,F5,50.0
P1,B4,P2,G5,50.0
P1,B4,P2,H5,50.0
P1,B4,P2,A6,50.0
P1,B4,P2,B6,50.0
P1,B4,P2,C6,50.0
P1,B4,P2,D6,50.0
P1,B4,P2,E6,50.0
P1,B4,P2,F6,50.0
P1,B4,P2,G6,50.0
P1,B4,P2,H6,50.0
P1,C4,P2,A1,50.0
P1,C4,P2,B1,50.0
P1,C4,P2,C1,50.0
P1,C4,P2,D1,50.0
P1,C4,P2,E1,50.0
P1,C4,P2,F1,50.0
P1,C4,P2,G1,50.0
P1,C4,P2,H1,50.0
P1,C4,P2,A2,50.0
P1,C4,P2,B2,50.0
P1,C4,P2,C2,50.0
P1,C4,P2,D2,50.0
P1,C4,P2,E2,50.0
P1,C4,P2,F2,50.0
P1,C4,P2,G2,50.0
P1,C4,P2,H2,50.0
P1,C4,P2,A3,50.0
P1,C4,P2,B3,50.0
P1,C4,P2,C3,50.0
P1,C4,P2,D3,50.0
P1,C4,P2,E3,50.0
P1,C4,P2,F3,50.0
P1,C4,P2,G3,50.0
P1,C4,P2,H3,50.0
P1,C4,P2,A4,50.0
P1,C4,P2,B4,50.0
P1,C4,P2,C4,50.0
P1,C4,P2,D4,50.0
P1,C4,P2,E4,50.0
P1,C4,P2,F4,50.0
P1,C4,P2,G4,50.0
P1,C4,P2,H4,50.0
P1,C4,P2,A5,50.0
P1,C4,P2,B5,50.0
P1,C4,P2,C5,50.0
P1,C4,P2,D5,50.0
P1,C4,P2,E5,50.0
P1,C4,P2,F5,50.0
P1,C4,P2,G5,50.0
P1,C4,P2,H5,50.0
P1,C4,P2,A6,50.0
P1,C4,P2,B6,50.0
P1,C4,P2,C6,50.0
P1,C4,P2,D6,50.0
P1,C4,P2,E6,50.0
P1,C4,P2,F6,50.0
P1,C4,P2,G6,50.0
P1,C4,P2,H6,50.0
P1,D4,P2,A1,50.0
P1,D4,P2,B1,50.0
P1,D4,P2,C1,50.0
P1,D4,P2,D1,50.0
P1,D4,P2,E1,50.0
P1,D4,P2,F1,50.0
P1,D4,P2,G1,50.0
P1,D4,P2,H1,50.0
P1,D4,P2,A2,50.0
P1,D4,P2,B2,50.0
P1,D4,P2,C2,50.0
P1,D4,P2,D2,50.0
P1,D4,P2,E2,50.0
P1,D4,P2,F2,50.0
P1,D4,P2,G2,50.0
P1,D4,P2,H2,50.0
P1,D4,P2,A3,50.0
P1,D4,P2,B3,50.0
P1,D4,P2,C3,50.0
P1,D4,P2,D3,50.0
P1,D4,P2,E3,50.0
P1,D4,P2,F3,50.0
P1,D4,P2,G3,50.0
P1,D4,P2,H3,50.0
P1,D4,P2,A4,50.0
P1,D4,P2,B4,50.0
P1,D4,P2,C4,50.0
P1,D4,P2,D4,50.0
P1,D4,P2,E4,50.0
P1,D4,P2,F4,50.0
P1,D4,P2,G4,50.0
P1,D4,P2,H4,50.0
P1,D4,P2,A5,50.0
P1,D4,P2,B5,50.0
P1,D4,P2,C5,50.0
P1,D4,P2,D5,50.0
P1,D4,P2,E5,50.0
P1,D4,P2,F5,50.0
P1,D4,P2,G5,50.0
P1,D4,P2,H5,50.0
P1,D4,P2,A6,50.0
P1,D4,P2,B6,50.0
P1,D4,P2,C6,50.0
P1,D4,P2,D6,50.0
P1,D4,P2,E6,50.0
P1,D4,P2,F6,50.0
P1,D4,P2,G6,50.0
P1,D4,P2,H6,50.0
